Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
0.261904762,0,0.27773801,0.321428571,0.5,1,0.442857143,0.666666667,0,0.333333333,0.12016851,0.63625778,0,0.214285714,0,1,0.666666667,0.2,0.333333333,0.333333333,0.175,0.277777778,0.066666667,0.058823529,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0.571428571,0,0.061560487,1,0.5,0.333333333,0.371428571,0,0.25,1,0.171827278,0.299698856,0.444444444,0.571428571,0,0,0,0.4,0.5,0.666666667,0.025,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.261904762,0,0.440944882,0.25,0,0.333333333,0.7,0.333333333,0.25,1,0.213112164,0.626179482,0.111111111,0.285714286,0,0.666666667,0.333333333,0.25,0.333333333,0.333333333,0.25,0.388888889,0.066666667,0.117647059,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.476190476,0,0.236936292,0,0.5,0.666666667,0.1,1,0,0.666666667,0.096629805,0.156996587,0.111111111,0.142857143,0,1,0.333333333,0.175,0.333333333,1,0.175,0.333333333,0.333333333,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.238095238,0,0.480314961,0.178571429,0.5,0.666666667,0.128571429,0.333333333,0,0.666666667,0.089204845,0.802810681,0.111111111,0.214285714,0,1,0.333333333,0.075,0.333333333,0.666666667,0.075,0.055555556,0,0.117647059,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
0,1,0.103793844,0.25,0,0.666666667,0.714285714,0.666666667,0,0.666666667,0.047130068,0.46022887,0.111111111,0.071428571,0,1,0,0,0,0.666666667,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.357142857,1,0.358625626,0.285714286,0.75,0,0.671428571,0.666666667,0.25,0,0.379936809,0.654125678,0,0.428571429,0,0,0,0.15,0.5,0.666666667,0.125,0.111111111,0,0.176470588,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
0.547619048,0,0.046528275,0.392857143,0.75,0.333333333,0.228571429,0.666666667,0,1,0.197840969,0.279341498,0.333333333,0,0,0,0.333333333,0.15,0.666666667,0.666666667,0.025,0,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.30952381,1,0.552612742,0.5,0.5,0.666666667,0.6,0.666666667,0,0.666666667,0.08430753,0.166191528,0.111111111,0.071428571,0,0.666666667,0.333333333,0.05,0.833333333,0.333333333,0.05,0.111111111,0.133333333,0.117647059,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.452380952,0,0.189692198,0.857142857,0.25,0.666666667,0.314285714,0.333333333,0.25,1,0.248657188,0.605380446,0.777777778,0.142857143,0,0.666666667,0.666666667,0.225,0.333333333,0.666666667,0.15,0.111111111,0.066666667,0.176470588,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.214285714,0,0.069434503,0.178571429,0.5,1,0.357142857,0.333333333,0,0.666666667,0.08056872,0.235133507,0.111111111,0.142857143,0,0.666666667,0.333333333,0.1,0,0.666666667,0.1,0.111111111,0.133333333,0.117647059,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.380952381,0,0.929133858,0.285714286,0,0.333333333,0.571428571,0.666666667,0.25,0.666666667,0.24776198,0.149969886,0.111111111,0.642857143,1,0,0,0.15,0.5,0.333333333,0.15,0.277777778,0.066666667,0.176470588,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.404761905,0,0.304939155,0.25,0.75,0.666666667,1,0.666666667,0,0.666666667,0.174512902,0.201325035,0.111111111,0.428571429,0,0.333333333,0,0.15,0.333333333,0,0.125,0.222222222,0.066666667,0.235294118,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.261904762,1,0.219040802,0.785714286,0,1,0.214285714,0.333333333,0.5,0,0.333175355,0.364103594,0.111111111,0.142857143,0,0,0.333333333,0.275,0.5,0,0.275,0.444444444,0.2,0.588235294,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.523809524,0,0.35146743,0.285714286,0.75,0.333333333,0.828571429,0.666666667,0.5,0.666666667,0.657714587,0.469303353,1,0.428571429,0,0.666666667,0,0.5,0.5,0.333333333,0.45,0.388888889,0.133333333,0.764705882,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.571428571,1,0.271295634,0.392857143,0.5,0.666666667,0.2,0.666666667,0.75,0,0.671353344,0.014173861,0,0.071428571,0,0.333333333,0,0.55,0.333333333,0.333333333,0.525,0.5,0.866666667,0.823529412,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
0.571428571,0,0.390121689,0.107142857,0.75,0.333333333,0.214285714,0.666666667,0.25,0,0.218325434,0.00638426,0.777777778,0.142857143,0,1,0,0.225,0.5,1,0.15,0.222222222,0.066666667,0.294117647,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.404761905,0,0.62992126,0,0.75,1,0.4,0.333333333,0,0.666666667,0.065771459,0.572013652,0.666666667,0.071428571,0,0.333333333,0.333333333,0.25,0.333333333,0.666666667,0.2,0,0.066666667,0.411764706,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.142857143,0,0.268432355,0.821428571,0.5,1,0.271428571,0.666666667,0,0.333333333,0.136282254,0.173258382,0.888888889,0.785714286,1,1,0,0.15,0.333333333,0.666666667,0.1,0.166666667,0.066666667,0.117647059,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.238095238,1,0.989978525,0.392857143,0,0.666666667,0.7,0.666666667,0,1,0.079304897,0.837622967,0.111111111,0,0,1,0,0.025,0.666666667,0.333333333,0.025,0.055555556,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.19047619,0,0.917680744,0.071428571,0.75,0,0.742857143,1,0,1,0.179620853,0.454808271,0.111111111,0.785714286,1,0.333333333,0.333333333,0.2,0.333333333,0.666666667,0.2,0.388888889,0,0.411764706,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.285714286,0,0.53686471,0.321428571,0.5,0.666666667,0.6,0.333333333,0.25,0.666666667,0.29325961,0.024573379,0.111111111,0.5,0,0,0.333333333,0.25,0.5,0.666666667,0.25,0.166666667,0.066666667,0.235294118,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.523809524,0,0.572655691,0.892857143,0.25,0.666666667,0.885714286,0.333333333,0.25,1,0.179726172,0.767275647,0.333333333,0.142857143,0,1,0.333333333,0.4,0.5,0,0.025,0.055555556,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
0.404761905,0,0.513242663,0.035714286,0.5,0.666666667,0.2,0.333333333,0.5,0.333333333,0.487888362,0.702429231,0.222222222,0.5,0,0.333333333,0.333333333,0.375,0.333333333,1,0.175,0.388888889,0.4,0.235294118,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.380952381,0,0.405869721,0,0.5,1,0.957142857,0.333333333,0.25,0,0.228225382,0.950050191,0,0.642857143,1,0.666666667,0,0.35,0.5,0.666666667,0.325,0.5,0.266666667,0.529411765,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.404761905,0,0.382247674,0.107142857,0.75,1,0.242857143,0.333333333,0,1,0.071985255,0.981449508,0.111111111,0.142857143,0,0.333333333,0.333333333,0.05,0.333333333,1,0.05,0.111111111,0.133333333,0.117647059,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.595238095,1,0.909090909,0.285714286,0.5,0,0.785714286,0,0.25,0.666666667,0.22838336,0.296928328,0.888888889,0.142857143,0,0.333333333,0,0.175,0.333333333,0.333333333,0.1,0.166666667,0.066666667,0.176470588,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.333333333,0,0.544022906,0.035714286,0,0.666666667,0.657142857,0.666666667,0,0,0.095734597,0.516081108,0.111111111,0.071428571,0,0.666666667,1,0.025,0.5,0.666666667,0.025,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0.904761905,0,0.440944882,0.107142857,0.75,1,0.885714286,0.666666667,1,0,0.99705108,0.661754668,0.444444444,0.142857143,0,1,0.333333333,0.7,0.333333333,0.666666667,0.125,0.111111111,0.266666667,0.117647059,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.261904762,0,0.929849678,0.178571429,0,0.333333333,0.342857143,0.666666667,0,1,0.111743023,0.973619755,0.111111111,0.142857143,0,0,0.333333333,0.25,0.833333333,0.666666667,0.25,0.444444444,0,0.470588235,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.023809524,0,0.38869005,0.285714286,0.25,0.666666667,0.342857143,0.666666667,0,0,0.081253291,0.2038948,0.111111111,1,1,0.666666667,0,0.025,0.666666667,0.666666667,0.025,0.055555556,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0.642857143,0,0.969935576,0.214285714,0.5,0,0.757142857,0.666666667,0,0.666666667,0.182622433,0.722987352,0.444444444,0.571428571,0,0.666666667,0.333333333,0.175,0.333333333,0.333333333,0.075,0.111111111,0,0.117647059,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
0.452380952,0,0.626342162,0,0.5,1,0.371428571,0.333333333,0.25,1,0.287783044,0.315880345,0.111111111,0.142857143,0,0.333333333,0.333333333,0.35,0.333333333,0.333333333,0.35,0.444444444,0.2,0.647058824,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.047619048,0,0.503221188,0.071428571,0.5,0,0.814285714,0.333333333,0,0.666666667,0.106582412,0.430997792,0.111111111,0.071428571,0,0,0,0.05,0.333333333,0.333333333,0.05,0.111111111,0.066666667,0.117647059,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.619047619,1,0.712240515,0.321428571,0.75,0.666666667,0.942857143,0.666666667,0,0.666666667,0.10147446,0.350612327,0.111111111,0,0,0.666666667,0,0.15,0.666666667,0.666666667,0.15,0.222222222,0,0.117647059,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
0.833333333,0,0.802433787,0.214285714,0.25,1,0.285714286,0.666666667,1,0.666666667,0.926645603,0.664364585,0.333333333,0.5,0,0.333333333,0.333333333,0.65,1,0.666666667,0.175,0.388888889,0.266666667,0.411764706,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.261904762,0,0.601288475,0.5,0,0.333333333,0.557142857,0,0,1,0.061032122,0.99734993,0,0.5,0,0,0.333333333,0.15,0.333333333,0.333333333,0.125,0.222222222,0.066666667,0.176470588,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
0.095238095,1,0.826055834,0.071428571,0.75,0.666666667,0.257142857,0.333333333,0,1,0.097103739,0.085484842,0,0,0,0.333333333,0.333333333,0.025,0.833333333,0.666666667,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
0.666666667,0,0.930565497,0.035714286,0.5,0.666666667,0.557142857,0.666666667,0.75,0,0.844602422,0.883477213,0.888888889,0.857142857,1,0,0,0.7,0.333333333,0.666666667,0.65,0.833333333,1,0.529411765,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.619047619,0,0.006442377,0.571428571,0.5,1,0.628571429,0,0,0.666666667,0.067456556,0.087733387,0.222222222,0.142857143,0,1,0,0.15,0.5,0.666666667,0,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0.357142857,0,0.032211883,0.035714286,0.5,0.333333333,0.985714286,0.666666667,0,0.666666667,0.136440232,0.254366593,0.111111111,0.142857143,0,1,0.333333333,0.125,0.333333333,0.666666667,0.125,0.222222222,0.066666667,0.235294118,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.547619048,1,0.575518969,0.142857143,0.25,0,0.928571429,0.333333333,0,0,0.057819905,0.7307368,0.666666667,0.428571429,0,0,0.333333333,0.125,0.333333333,0,0.025,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
0.285714286,0,0.878310666,1,0.75,0.666666667,0.442857143,0.666666667,0.25,0,0.163559768,0.445613331,0.888888889,0.571428571,0,0.666666667,1,0.2,0.5,0.666666667,0.1,0.166666667,0,0.176470588,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0.523809524,0,0.774516822,0.035714286,0.75,0.333333333,0.457142857,0.666666667,0.25,0.333333333,0.174723539,0.937402128,0.555555556,0.071428571,0,1,1,0.125,0.333333333,0.666666667,0,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.761904762,0,0.94416607,0.035714286,0.5,1,0,0.666666667,0.75,0,0.887151132,0.29696848,0.222222222,0.785714286,1,0.666666667,0.333333333,0.8,0.5,0.666666667,0.05,0.111111111,0.133333333,0.117647059,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.238095238,0,0.770937724,0.642857143,0.75,1,0.685714286,0.333333333,0,0,0.115165877,0.415779964,0.111111111,0.071428571,0,0.666666667,1,0.15,0.333333333,0.666666667,0.15,0.277777778,0.2,0.176470588,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.666666667,0,0.964924839,0.5,0.25,1,0.314285714,0.666666667,1,0.333333333,0.951658768,0.351535836,0.555555556,0,0,0,0.333333333,0.625,0.333333333,0.666666667,0.1,0.111111111,0,0.176470588,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.404761905,0,0.901216893,0.571428571,0.75,0.666666667,0.914285714,0.666666667,0.25,0,0.419010005,0.760168641,0.333333333,0.285714286,0,1,1,0.375,0.333333333,0.666666667,0.175,0.388888889,0.066666667,0.411764706,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
0.142857143,1,0.631352899,0.571428571,0.25,1,0.957142857,0.666666667,0,0.333333333,0.063243813,0.051314997,0.111111111,0.142857143,0,0,0.333333333,0.025,0.5,0,0.025,0,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.357142857,0,0.747315676,0.857142857,0.5,0.333333333,0.742857143,0.666666667,0.25,0.666666667,0.185887309,0.112868902,0.111111111,0.071428571,0,0,0.333333333,0.25,0.5,0.333333333,0.25,0.388888889,0,0.058823529,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.428571429,0,0.583392985,0.178571429,0.75,0.666666667,0.428571429,0,0,0.666666667,0.091205898,0.191567958,0.111111111,0.214285714,0,0.666666667,0.333333333,0.175,0.666666667,0.666666667,0.175,0.388888889,0.066666667,0.411764706,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.285714286,0,0.53758053,0.214285714,0.75,0.666666667,0.271428571,0.666666667,0.25,0.666666667,0.130700369,0.370006023,0.111111111,0.142857143,0,0,1,0.25,0.666666667,0.333333333,0.25,0.388888889,0.533333333,0.529411765,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.619047619,0,0.070150322,1,0.75,1,0.028571429,0.666666667,0.25,1,0.185992628,0.226862076,0.111111111,1,1,0.333333333,0,0.5,0.5,0.666666667,0.5,0.611111111,0.866666667,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0.047619048,0,0.395132427,0.714285714,0.5,0.666666667,0.185714286,1,0,1,0.087888362,0.118691026,0.111111111,0.428571429,0,1,0,0.05,0.333333333,0.666666667,0.05,0.055555556,0.133333333,0.117647059,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
0.666666667,0,0.034359341,0.035714286,0.75,1,0.428571429,0.666666667,0.25,1,0.335439705,0.615900422,0.222222222,0,0,0.666666667,0.333333333,0.3,0.5,0.333333333,0.15,0.166666667,0.066666667,0.235294118,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.571428571,0,0.05511811,0.035714286,1,1,0.7,1,0.25,0,0.277145866,0.432202369,0.777777778,0.357142857,0,0,0.333333333,0.25,0.5,1,0.1,0.166666667,0,0.176470588,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1,0,0.42519685,0.214285714,0.75,0.333333333,0.314285714,1,0.25,1,0.221748289,0.35330255,0,0.5,0,0.333333333,0.333333333,0.3,0.5,0.666666667,0.275,0.388888889,0.066666667,0.529411765,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
0.333333333,0,0.010021475,0.428571429,0.5,0.666666667,0.671428571,0.333333333,0,0.333333333,0.091311216,0.21027906,0.111111111,0.642857143,1,0.666666667,0.333333333,0.05,0.333333333,0.666666667,0.05,0.111111111,0.133333333,0.117647059,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.333333333,0,0.869005011,0.035714286,0.25,1,0.114285714,0.666666667,0.25,0.666666667,0.210057925,0.009797229,0.444444444,0.214285714,0,1,0,0.25,0.333333333,0.666666667,0.2,0.388888889,0,0.411764706,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
0.428571429,0,0.186828919,0,0.5,0.666666667,0.671428571,0,0.5,0,0.486729858,0.085966673,0.222222222,0.714285714,1,0.666666667,0.333333333,0.425,0.333333333,0.666666667,0.175,0.388888889,0.466666667,0.411764706,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.357142857,0,0.010737294,0.285714286,0.5,0,0.428571429,0.666666667,0,1,0.09331227,0.169323429,0,0.142857143,0,0.333333333,0.333333333,0.375,0.833333333,0.666666667,0.35,0.555555556,0.266666667,0.588235294,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.523809524,0,0.003579098,0.321428571,0.5,0.333333333,0.771428571,0.333333333,0.25,0.333333333,0.307688257,0.38132905,0.777777778,0.071428571,0,0.333333333,0.333333333,0.175,0.333333333,1,0.125,0.055555556,0.066666667,0.176470588,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
